customer_id,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,owns_car,tenure,age,address,postcode,state,property_valuation,total_profit,n_transaction,profit_per_transaction,post_code_cut,diverging_post_code,diverging_job_title
171,Female,62,1970-12-04,Assistant Manager,Manufacturing,Mass Customer,No,10,46,13950 Jackson Avenue,2099,NSW,11,4833.14,8,604.1425,"(2050,2150]",Other,Assistant Manager
172,Male,54,1988-09-12,Editor,Manufacturing,Affluent Customer,Yes,6,28,35386 Mockingbird Road,3749,VIC,4,2348.66,7,335.5228571428571,"(3650,3750]","(3650,3750]",Editor
173,Female,99,1997-01-02,General Manager,Health,Affluent Customer,No,1,20,2 Randy Point,2766,NSW,8,6549.509999999999,9,727.7233333333332,"(2750,2850]",Other,General Manager
174,Female,93,1989-11-26,Food Chemist,Health,Mass Customer,No,12,27,6898 Redwing Park,2148,NSW,9,7628.24,10,762.824,"(2050,2150]",Other,Food Chemist
175,Male,36,1975-11-28,Quality Engineer,Manufacturing,Affluent Customer,No,5,41,52273 Bay Place,3145,VIC,11,2170.54,5,434.108,"(3050,3150]",Other,Other
176,Male,39,1992-04-13,Accountant,Property,Mass Customer,No,10,25,272 Montana Avenue,2021,NSW,8,3090.07,5,618.014,"[1950,2050]",Other,Other
177,Female,25,1989-11-09,Professor,Financial Services,High Net Worth,No,4,27,82520 Mifflin Drive,2333,NSW,5,3980.14,11,361.8309090909091,"(2250,2350]",Other,Other
179,Male,23,1966-05-11,Environmental Tech,Manufacturing,High Net Worth,Yes,6,51,4 Dayton Terrace,2280,NSW,9,1814.59,3,604.8633333333333,"(2250,2350]",Other,Other
180,Female,16,1971-09-17,Web Designer,Argiculture,Affluent Customer,No,14,45,216 Barnett Junction,4120,QLD,8,4065.35,7,580.7642857142857,"(4050,4150]",Other,Web Designer
181,Female,49,1982-11-21,Senior Editor,Manufacturing,Mass Customer,No,9,34,8256 Annamark Court,3638,VIC,1,2365.24,5,473.04799999999994,"(3550,3650]","(3550,3650]",Other
182,Male,99,1992-11-20,Sales Associate,Financial Services,Affluent Customer,Yes,7,24,83012 Dapin Lane,4300,QLD,4,5409.12,7,772.7314285714285,"(4250,4350]",Other,Other
183,Female,7,1997-08-05,Geologist,Retail,Affluent Customer,No,3,19,8 Haas Park,2074,NSW,10,3187.84,6,531.3066666666667,"(2050,2150]",Other,Other
184,Male,40,1971-12-13,Marketing Manager,Manufacturing,High Net Worth,Yes,7,45,50 Meadow Ridge Way,2880,NSW,1,2181.35,3,727.1166666666667,"(2850,2950]","(2850,2950]",Marketing Manager
186,Female,46,1974-05-06,Software Test Engineer,Financial Services,Mass Customer,No,3,43,0059 Brentwood Road,4560,QLD,7,2166.17,6,361.02833333333336,"(4550,4650]",Other,Other
187,Male,97,1954-01-28,Structural Engineer,n/a,Mass Customer,No,11,63,0274 Oneill Alley,2088,NSW,10,3014.8799999999997,7,430.6971428571428,"(2050,2150]",Other,Other
188,Female,54,1975-06-22,Safety Technician,Property,High Net Worth,Yes,13,41,4179 Carioca Terrace,2220,NSW,11,2658.87,6,443.145,"(2150,2250]",Other,Other
189,Male,73,1981-07-19,Safety Technician,Financial Services,Affluent Customer,No,10,35,59265 Sullivan Junction,3031,VIC,4,5329.98,5,1065.9959999999999,"(2950,3050]","(2950,3050]",Other
190,Female,42,1979-02-04,Registered Nurse,Health,Affluent Customer,No,10,38,7 Warbler Point,2250,NSW,9,699.4800000000002,3,233.16000000000008,"(2150,2250]",Other,Other
191,Male,22,1960-04-27,Help Desk Operator,n/a,Affluent Customer,Yes,6,57,3 Buell Park,2261,NSW,7,834.9399999999999,1,834.9399999999999,"(2250,2350]",Other,Other
192,Female,2,1978-11-19,Junior Executive,Health,Mass Customer,Yes,8,38,0 Bay Center,3196,VIC,6,1519.4700000000003,4,379.86750000000006,"(3150,3250]",Other,Other
193,Male,13,1964-07-22,Recruiting Manager,Manufacturing,Mass Customer,Yes,12,52,10878 Waywood Way,4352,QLD,7,2551.5,5,510.3,"(4350,4450]","(4350,4450]",Recruiting Manager
194,Female,4,1974-11-16,Web Developer,Financial Services,Affluent Customer,No,10,42,362 Mayer Terrace,4680,QLD,5,2608.28,3,869.4266666666667,"(4650,4750]",Other,Other
195,Female,34,1958-11-14,Project Manager,Manufacturing,Mass Customer,No,6,58,43 Upham Crossing,3143,VIC,9,9633.41,7,1376.2014285714286,"(3050,3150]",Other,Project Manager
196,Male,90,1966-02-22,Programmer Analyst,Manufacturing,High Net Worth,No,6,51,0 Superior Drive,2747,NSW,8,3737.9999999999995,8,467.24999999999994,"(2650,2750]",Other,Other
198,Female,82,1981-11-29,Assistant Media Planner,Entertainment,Mass Customer,No,16,35,5484 Hagan Crossing,3021,VIC,7,6631.87,9,736.8744444444444,"(2950,3050]","(2950,3050]",Other
199,Female,61,1978-02-13,Junior Executive,Health,Mass Customer,Yes,21,39,7451 Jana Lane,2138,NSW,8,2650.53,4,662.6325,"(2050,2150]",Other,Other
200,Male,7,1957-02-04,Physical Therapy Assistant,Property,Affluent Customer,Yes,19,60,7 Havey Point,4005,QLD,2,7283.86,9,809.3177777777778,"(3950,4050]",Other,Physical Therapy Assistant
201,Male,45,1966-04-20,Design Engineer,Manufacturing,Mass Customer,Yes,11,51,32 Steensland Plaza,2233,NSW,9,4159.18,7,594.1685714285715,"(2150,2250]",Other,Design Engineer
202,Female,38,1963-06-24,Librarian,Entertainment,Affluent Customer,Yes,16,53,107 Elmside Parkway,4811,QLD,5,1295.91,3,431.97,"(4750,4850]","(4750,4850]",Other
203,Male,71,1964-01-13,Senior Quality Engineer,Argiculture,Mass Customer,Yes,11,53,2 Gina Junction,2085,NSW,11,1481.1200000000001,5,296.22400000000005,"(2050,2150]",Other,Senior Quality Engineer
204,Male,56,1976-10-01,Editor,Financial Services,Mass Customer,No,5,40,4 Londonderry Lane,3084,VIC,10,6287.29,8,785.91125,"(3050,3150]",Other,Editor
205,Male,18,1958-12-01,Administrative Assistant,Financial Services,Mass Customer,Yes,6,58,39716 Vera Junction,3170,VIC,9,2008.2699999999998,9,223.1411111111111,"(3150,3250]",Other,Administrative Assistant
206,Female,98,1954-07-19,Statistician,n/a,Mass Customer,Yes,14,62,183 Ronald Regan Street,2066,NSW,9,3816.6499999999996,4,954.1624999999999,"(2050,2150]",Other,Other
208,Male,57,1994-10-31,Office Assistant,Property,High Net Worth,No,5,22,056 Stone Corner Alley,4078,QLD,7,3342.02,5,668.404,"(4050,4150]",Other,Other
209,Male,9,1957-08-28,Analog Circuit Design manager,n/a,Affluent Customer,Yes,6,59,528 Mandrake Crossing,2222,NSW,11,3081.0700000000006,5,616.2140000000002,"(2150,2250]",Other,Analog Circuit Design manager
210,Male,50,1963-11-18,Assistant Manager,Property,Mass Customer,No,18,53,19969 5th Parkway,3152,VIC,9,2957.03,6,492.83833333333337,"(3150,3250]",Other,Assistant Manager
211,Female,6,1974-03-04,VP Marketing,Manufacturing,Mass Customer,Yes,5,43,78 Rockefeller Park,2159,NSW,10,4090.05,9,454.45000000000005,"(2150,2250]",Other,Other
212,Female,21,2001-11-19,Desktop Support Technician,IT,Affluent Customer,No,1,15,417 Transport Trail,4503,QLD,4,1790.41,2,895.205,"(4450,4550]",Other,Other
213,Male,13,1996-05-14,Actuary,Financial Services,High Net Worth,Yes,6,21,6327 Lunder Crossing,4655,QLD,4,8544.5,11,776.7727272727273,"(4650,4750]",Other,Other
214,Male,82,1957-11-29,Food Chemist,Health,Mass Customer,No,6,59,811 Tony Road,4220,QLD,9,2498.8399999999997,6,416.4733333333333,"(4150,4250]",Other,Food Chemist
215,Female,37,1974-06-24,Assistant Professor,Retail,High Net Worth,Yes,18,42,0 Northport Court,4012,QLD,3,3889.3900000000003,8,486.17375000000004,"(3950,4050]",Other,Other
216,Female,12,1995-01-12,Quality Engineer,Financial Services,High Net Worth,Yes,7,22,231 Havey Court,2153,NSW,10,2152.05,4,538.0125,"(2150,2250]",Other,Other
218,Female,37,1993-08-06,Administrative Officer,Property,High Net Worth,Yes,8,23,09040 Myrtle Parkway,2015,NSW,8,1476.17,4,369.0425,"[1950,2050]",Other,Other
219,Male,9,1964-11-25,Database Administrator,Health,Mass Customer,No,7,52,05241 Shelley Park,2776,NSW,8,1688.33,6,281.3883333333333,"(2750,2850]",Other,Other
220,Female,79,1954-05-10,Electrical Engineer,Manufacturing,High Net Worth,No,9,63,7 Pankratz Point,3011,VIC,8,4304.11,6,717.3516666666666,"(2950,3050]","(2950,3050]",Other
221,Female,14,1980-03-10,Tax Accountant,Manufacturing,Mass Customer,No,14,37,51 Crescent Oaks Parkway,2761,NSW,8,3865.6800000000003,6,644.2800000000001,"(2750,2850]",Other,Other
222,Male,89,1978-09-03,Clinical Specialist,Health,Mass Customer,No,16,38,49 Emmet Junction,2015,NSW,11,1428.06,2,714.03,"[1950,2050]",Other,Other
223,Male,13,1983-11-26,VP Sales,n/a,Affluent Customer,Yes,14,33,78 Surrey Place,2502,NSW,7,4410.070000000001,7,630.0100000000001,"(2450,2550]",Other,Other
224,Male,2,1967-12-03,Compensation Analyst,Financial Services,Affluent Customer,No,17,49,6236 Summerview Terrace,2110,NSW,12,2461.79,5,492.358,"(2050,2150]",Other,Other
225,Female,84,1977-03-11,Pharmacist,Health,Affluent Customer,No,13,40,682 Sheridan Avenue,2566,NSW,9,1587.5500000000002,3,529.1833333333334,"(2550,2650]",Other,Other
226,Male,96,1977-11-11,Database Administrator,Manufacturing,Mass Customer,No,20,39,04139 Delladonna Place,2519,NSW,7,1173.8600000000001,2,586.9300000000001,"(2450,2550]",Other,Other
227,Male,99,1973-08-14,Accountant,Entertainment,Mass Customer,No,18,43,2 Scott Circle,2506,NSW,9,3906.03,5,781.206,"(2450,2550]",Other,Other
228,Female,59,1986-05-25,Systems Administrator,Manufacturing,High Net Worth,No,12,31,92253 Kensington Drive,2209,NSW,7,3719.75,5,743.95,"(2150,2250]",Other,Other
230,Female,74,1954-06-24,Internal Auditor,Property,High Net Worth,No,11,62,4 5th Point,2075,NSW,11,4745.01,10,474.50100000000003,"(2050,2150]",Other,Other
231,Male,48,1995-08-05,Design Engineer,Financial Services,Mass Customer,Yes,3,21,11667 Blackbird Street,2226,NSW,10,2344.5200000000004,4,586.1300000000001,"(2150,2250]",Other,Design Engineer
232,Female,94,1987-11-11,Professor,Retail,Mass Customer,No,12,29,0 Sommers Circle,2145,NSW,9,3157.59,6,526.265,"(2050,2150]",Other,Other
233,Male,34,1986-08-08,Environmental Tech,Property,Mass Customer,No,13,30,2 Northridge Street,2508,NSW,10,2187.09,6,364.51500000000004,"(2450,2550]",Other,Other
234,Female,71,1969-08-12,Chief Design Engineer,Retail,High Net Worth,No,12,47,816 Spohn Center,2036,NSW,10,5763.13,9,640.3477777777778,"[1950,2050]",Other,Other
235,Female,30,1976-12-26,Social Worker,Health,Mass Customer,No,15,40,98 Service Court,2018,NSW,8,4685.82,11,425.9836363636363,"[1950,2050]",Other,Other
236,Male,79,1954-10-30,Research Nurse,Health,Affluent Customer,No,14,62,6 Morning Park,3666,VIC,2,2434.64,4,608.66,"(3650,3750]","(3650,3750]",Other
237,Male,18,1974-03-07,Account Coordinator,Property,High Net Worth,Yes,11,43,4263 Hanson Place,2021,NSW,11,3635.04,8,454.38,"[1950,2050]",Other,Other
238,Male,54,1984-02-04,Programmer,n/a,Mass Customer,Yes,14,33,6159 Katie Street,2750,NSW,8,3112.57,5,622.514,"(2650,2750]",Other,Other
239,Male,62,1992-12-13,Registered Nurse,Health,Affluent Customer,No,3,24,95 Eliot Street,4514,QLD,3,5928.23,9,658.6922222222222,"(4450,4550]",Other,Other
240,Male,49,1989-07-28,Administrative Assistant,IT,High Net Worth,Yes,15,27,0 Westend Park,2525,NSW,9,1893,5,378.6,"(2450,2550]",Other,Administrative Assistant
241,Male,94,1987-05-09,Quality Engineer,Entertainment,Mass Customer,No,20,30,39988 Porter Pass,4152,QLD,7,1922.82,4,480.705,"(4150,4250]",Other,Other
242,Male,17,1992-03-20,Nurse,Property,Affluent Customer,No,8,25,0796 Melody Park,2200,NSW,9,2558.7,7,365.5285714285714,"(2150,2250]",Other,Other
243,Female,94,1976-09-02,Teacher,Manufacturing,High Net Worth,Yes,14,40,2914 Vahlen Lane,2250,NSW,8,2193.55,5,438.71000000000004,"(2150,2250]",Other,Other
245,Female,6,2001-09-26,Associate Professor,Financial Services,Affluent Customer,No,1,15,07227 Hoard Terrace,3500,VIC,1,2213.0199999999995,5,442.6039999999999,"(3450,3550]",Other,Associate Professor
246,Female,63,1991-02-28,Technical Writer,Manufacturing,High Net Worth,No,9,26,25503 Evergreen Drive,4300,QLD,5,3174.16,9,352.6844444444444,"(4250,4350]",Other,Other
247,Female,62,1983-05-06,Staff Accountant,Financial Services,High Net Worth,Yes,13,34,2 2nd Plaza,2283,NSW,4,4913.16,7,701.88,"(2250,2350]",Other,Other
248,Female,76,1978-04-15,Clinical Specialist,Health,Affluent Customer,Yes,12,39,122 Melrose Drive,2102,NSW,10,3059.9399999999996,6,509.98999999999995,"(2050,2150]",Other,Other
249,Male,65,1992-09-13,Quality Control Specialist,IT,High Net Worth,No,9,24,37024 Anniversary Place,2204,NSW,11,2236.1299999999997,9,248.45888888888885,"(2150,2250]",Other,Quality Control Specialist
250,Male,53,1988-04-15,Legal Assistant,Health,Mass Customer,Yes,13,29,91141 Huxley Parkway,2040,NSW,10,4019.05,7,574.15,"[1950,2050]",Other,Other
251,Female,88,1977-12-24,VP Sales,Financial Services,Affluent Customer,Yes,10,39,04 Fallview Trail,2749,NSW,8,1209.9999999999998,4,302.49999999999994,"(2650,2750]",Other,Other
252,Female,39,1983-01-24,Account Coordinator,Property,Mass Customer,Yes,13,34,8029 Gulseth Center,2304,NSW,7,2597.64,5,519.528,"(2250,2350]",Other,Other
253,Female,82,1997-05-11,Food Chemist,Health,Mass Customer,Yes,1,20,77248 Columbus Drive,2340,NSW,7,1116.1499999999999,4,279.03749999999997,"(2250,2350]",Other,Food Chemist
254,Female,98,1961-09-22,Information Systems Manager,Retail,Mass Customer,No,14,55,0850 Schmedeman Drive,3580,VIC,1,6780.95,7,968.7071428571428,"(3550,3650]","(3550,3650]",Information Systems Manager
255,Female,2,1954-01-15,Desktop Support Technician,IT,Mass Customer,No,5,63,131 Northfield Parkway,3355,VIC,2,6813.82,11,619.4381818181818,"(3350,3450]","(3350,3450]",Other
256,Female,16,1975-05-07,Director of Sales,Health,High Net Worth,Yes,21,42,5130 Manley Court,2287,NSW,7,1728.6599999999999,5,345.73199999999997,"(2250,2350]",Other,Other
257,Female,70,1966-02-08,Sales Associate,Manufacturing,Affluent Customer,Yes,19,51,879 Coolidge Point,2324,NSW,5,3650.53,5,730.106,"(2250,2350]",Other,Other
258,Female,24,1992-05-03,Administrative Officer,Manufacturing,High Net Worth,No,9,25,6759 Nevada Point,2323,NSW,6,1642.58,5,328.51599999999996,"(2250,2350]",Other,Other
259,Female,70,1983-07-22,Senior Developer,Health,High Net Worth,Yes,3,33,8208 Parkside Point,2320,NSW,6,2124.65,4,531.1625,"(2250,2350]",Other,Other
260,Female,47,1979-08-30,Senior Quality Engineer,Health,High Net Worth,Yes,22,37,15 Straubel Way,4680,QLD,2,3381.41,9,375.7122222222222,"(4650,4750]",Other,Senior Quality Engineer
261,Male,74,1977-10-15,Structural Engineer,n/a,Mass Customer,No,8,39,7 Eastlawn Street,2346,NSW,1,4033.1499999999996,9,448.12777777777774,"(2250,2350]",Other,Other
263,Female,89,1985-11-19,Dental Hygienist,Health,High Net Worth,No,7,31,50 Everett Way,2064,NSW,9,3476.94,7,496.7057142857143,"(2050,2150]",Other,Other
264,Male,31,1977-12-07,Technical Writer,Health,Mass Customer,No,11,39,454 Green Ridge Avenue,2176,NSW,10,198.13999999999996,3,66.04666666666665,"(2150,2250]",Other,Other
265,Male,74,1965-10-05,Sales Representative,Retail,High Net Worth,Yes,18,51,19220 Evergreen Crossing,3195,VIC,9,2692.9100000000003,4,673.2275000000001,"(3150,3250]",Other,Sales Representative
266,Female,69,1989-07-19,Account Executive,Retail,Affluent Customer,No,18,27,109 Tomscot Avenue,2010,NSW,10,1742.83,4,435.7075,"[1950,2050]",Other,Other
268,Female,60,1978-10-18,Chemical Engineer,Manufacturing,Mass Customer,No,10,38,92 Lyons Place,2752,NSW,9,2713.19,4,678.2975,"(2750,2850]",Other,Other
269,Male,55,1954-09-19,Nurse Practicioner,Property,Mass Customer,Yes,9,62,47 Jana Junction,3802,VIC,7,1668.85,5,333.77,"(3750,3850]",Other,Other
270,Female,38,1970-12-10,Budget/Accounting Analyst,n/a,Mass Customer,Yes,17,46,90173 Oneill Place,3071,VIC,10,4625.21,7,660.7442857142858,"(3050,3150]",Other,Other
271,Female,51,1991-02-13,Financial Advisor,Financial Services,Mass Customer,No,4,26,6262 Elgar Avenue,4735,QLD,2,1026.2700000000002,2,513.1350000000001,"(4650,4750]",Other,Other
272,Female,22,1987-06-06,Product Engineer,Retail,Mass Customer,Yes,1,29,5668 Corscot Circle,2065,NSW,12,3842.0699999999997,7,548.8671428571428,"(2050,2150]",Other,Product Engineer
273,Male,54,1963-04-22,Computer Systems Analyst,n/a,Mass Customer,No,19,54,8 Texas Plaza,3081,VIC,9,6519.24,10,651.924,"(3050,3150]",Other,Other
274,Female,66,1976-09-15,Social Worker,Health,Mass Customer,Yes,14,40,32062 Oak Terrace,3205,VIC,8,790.0600000000001,4,197.51500000000001,"(3150,3250]",Other,Other
275,Male,7,1955-07-27,VP Sales,Health,High Net Worth,No,13,61,07158 Roth Pass,2165,NSW,4,4141.68,7,591.6685714285715,"(2150,2250]",Other,Other
277,Female,69,1956-02-19,VP Product Management,n/a,High Net Worth,No,15,61,19795 Bultman Circle,4214,QLD,8,1967.13,4,491.7825,"(4150,4250]",Other,Other
278,Male,22,1997-07-30,Executive Secretary,n/a,Affluent Customer,Yes,4,19,3 Corscot Crossing,2030,NSW,12,827.1599999999999,1,827.1599999999999,"[1950,2050]",Other,Other
279,Female,0,1981-09-09,Web Designer,Manufacturing,Mass Customer,No,11,35,34 Kim Center,2036,NSW,11,2455.93,6,409.32166666666666,"[1950,2050]",Other,Web Designer
280,Male,15,1995-03-22,Geologist,n/a,Affluent Customer,Yes,5,22,8 Starling Pass,2767,NSW,8,7360.53,11,669.1390909090909,"(2750,2850]",Other,Other
281,Female,51,1972-12-27,Cost Accountant,Financial Services,High Net Worth,Yes,8,44,36 Vidon Parkway,2798,NSW,6,2233.67,4,558.4175,"(2750,2850]",Other,Other
282,Male,82,1989-10-27,VP Quality Control,Argiculture,High Net Worth,Yes,11,27,8 Riverside Place,4211,QLD,5,624.15,2,312.075,"(4150,4250]",Other,Other
283,Female,34,1991-02-04,Assistant Manager,Retail,Mass Customer,No,2,26,28604 Bellgrove Circle,4508,QLD,6,4926.57,6,821.0949999999999,"(4450,4550]",Other,Assistant Manager
284,Male,38,1986-04-11,Financial Analyst,Financial Services,High Net Worth,Yes,9,31,2 Cottonwood Road,2032,NSW,11,3251.4199999999996,5,650.2839999999999,"[1950,2050]",Other,Other
285,Female,3,1977-11-19,Community Outreach Specialist,Manufacturing,Mass Customer,No,12,39,58 Parkside Hill,2117,NSW,12,2626.74,6,437.78999999999996,"(2050,2150]",Other,Other
286,Male,99,1989-08-01,Accounting Assistant,Manufacturing,Affluent Customer,Yes,11,27,747 Thackeray Circle,4551,QLD,7,1737.19,3,579.0633333333334,"(4550,4650]",Other,Other
287,Female,41,1985-05-06,Nuclear Power Engineer,Manufacturing,Affluent Customer,No,4,32,5583 Prairie Rose Trail,2765,NSW,8,0,0,0,"(2750,2850]",Other,Other
289,Female,43,1970-04-12,Clinical Specialist,Health,High Net Worth,No,10,47,7169 North Lane,2023,NSW,9,3924.11,9,436.01222222222225,"[1950,2050]",Other,Other
291,Female,63,1971-10-22,Assistant Media Planner,Entertainment,Mass Customer,No,4,45,8207 Cascade Court,3810,VIC,5,605.01,2,302.505,"(3750,3850]",Other,Other
292,Female,42,1961-11-24,VP Product Management,n/a,Affluent Customer,Yes,9,55,2 Brentwood Place,4151,QLD,8,3631.6000000000004,7,518.8000000000001,"(4150,4250]",Other,Other
293,Male,80,1989-12-10,Administrative Assistant,Manufacturing,Mass Customer,Yes,20,27,00 5th Lane,2830,NSW,2,1991.9300000000003,5,398.3860000000001,"(2750,2850]",Other,Administrative Assistant
294,Male,39,1959-04-01,Recruiting Manager,n/a,High Net Worth,No,5,58,807 Beilfuss Crossing,3030,VIC,7,5509.67,7,787.0957142857143,"(2950,3050]","(2950,3050]",Recruiting Manager
295,Female,64,1964-12-26,Database Administrator,n/a,Mass Customer,Yes,18,52,76 Graedel Street,4812,QLD,6,4539.9000000000005,7,648.5571428571429,"(4750,4850]","(4750,4850]",Other
297,Female,33,1959-04-27,Electrical Engineer,Manufacturing,High Net Worth,No,16,58,1 Drewry Junction,3810,VIC,7,3599.1800000000003,4,899.7950000000001,"(3750,3850]",Other,Other
298,Male,69,1956-08-15,Engineer,Manufacturing,High Net Worth,No,9,60,83 Brickson Park Drive,3029,VIC,8,5285.59,10,528.559,"(2950,3050]","(2950,3050]",Other
299,Female,80,1956-09-15,Budget/Accounting Analyst,Financial Services,Mass Customer,Yes,7,60,95 Almo Junction,2173,NSW,9,6897.92,7,985.4171428571428,"(2150,2250]",Other,Other
300,Male,88,1956-06-22,Clinical Specialist,Health,Mass Customer,No,9,60,08 Golf View Plaza,3199,VIC,9,3475.9,5,695.1800000000001,"(3150,3250]",Other,Other
301,Female,54,1980-10-10,Developer,Manufacturing,High Net Worth,No,19,36,6170 Buena Vista Way,2320,NSW,7,89.71000000000001,2,44.855000000000004,"(2250,2350]",Other,Developer
303,Female,59,1974-08-15,Assistant Professor,Argiculture,Mass Customer,Yes,14,42,20924 Banding Crossing,2516,NSW,9,3247.08,3,1082.36,"(2450,2550]",Other,Other
304,Male,36,1969-03-27,VP Marketing,Manufacturing,Mass Customer,Yes,15,48,91193 Petterle Road,2035,NSW,11,2785.04,9,309.44888888888886,"[1950,2050]",Other,Other
305,Female,1,1974-03-17,Financial Analyst,Financial Services,Mass Customer,No,11,43,01459 Fremont Place,2747,NSW,4,2700.88,7,385.84000000000003,"(2650,2750]",Other,Other
306,Male,19,1973-08-02,Registered Nurse,Health,High Net Worth,No,18,43,58 Spenser Circle,3030,VIC,3,239.35000000000002,2,119.67500000000001,"(2950,3050]","(2950,3050]",Other
